library_id,ad_url,started_running,sponsor,ad_body,media_url
1921475175244798,https://www.facebook.com/ads/library/?id=1921475175244798,"Jan 17, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/615408495_852192421140983_6825338274282311925_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=_DuEreHtUpkQ7kNvwHevpj-&_nc_oc=AdkSKbNm2P6-TzFSDAtuAlfoJ2FmcSGltYUOtRY1r34YANEExyebEIf6p5ApQiuGSXw&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_Afu3vu12jgbkOwCelvB7VsJYaklbhyaMf0C8oMKqlsquow&oe=69883871
1510850219978759,https://www.facebook.com/ads/library/?id=1510850219978759,"Jan 29, 2026",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/623758858_897774436521311_4853457395342247541_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=rTFg5c98cI0Q7kNvwEw1_Ux&_nc_oc=Adnx0__JHZ2iDMFsI2E4jTMpsi4pGcX4fZrDw-OrBSU80sJnVmyhzQ6top073KUURPQ&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_Aft51ciIOsJeckcbOtRy2S0o2DkNTAbY0AsCjOu55zV5VA&oe=698834F2
1402963384568632,https://www.facebook.com/ads/library/?id=1402963384568632,"Feb 3, 2026 · Total active time 7 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_AfuPBVwJOul7SO5LMgFOJSHbBoSitL-2BrdpLb723yv0ZA&oe=69884243
1220702516933313,https://www.facebook.com/ads/library/?id=1220702516933313,"Feb 3, 2026 · Total active time 7 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_AfuPBVwJOul7SO5LMgFOJSHbBoSitL-2BrdpLb723yv0ZA&oe=69884243
873800612226717,https://www.facebook.com/ads/library/?id=873800612226717,"Feb 2, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/623369688_822992677456990_2814450014732681317_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mfnwjjbf6wwQ7kNvwF5ur6P&_nc_oc=AdkMrac81LT5Hw_px6XxuOVvtfijvZo3jKYduWssrEo11SMbedgAGuL3f29tPS3ba74&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_AfsQaT5Tdc0OK2iAMPnzbsryAGVxsQ_iKCBiA2fuxbQ6xQ&oe=6988442E
791349047323528,https://www.facebook.com/ads/library/?id=791349047323528,"Feb 3, 2026 · Total active time 16 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625079601_1604151117378550_2351391862647186445_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=102&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=vEtpF1HCmvoQ7kNvwF03a_2&_nc_oc=Adn_TAwAS3wOXnr3jp4JbiOh1bRGP3w5f9C_FrkBKigQTJtPYF9-GCY5THwSwexNUCY&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_AftAepXeSgtSm-Vj79ws63CG72wTW0yqLoqd45rM_L09wg&oe=69884013
1391967655426159,https://www.facebook.com/ads/library/?id=1391967655426159,"Feb 2, 2026",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/623369688_822992677456990_2814450014732681317_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=mfnwjjbf6wwQ7kNvwF5ur6P&_nc_oc=AdkMrac81LT5Hw_px6XxuOVvtfijvZo3jKYduWssrEo11SMbedgAGuL3f29tPS3ba74&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=TaSz92Ap-LdJiNE7wM-Faw&oh=00_AfsQaT5Tdc0OK2iAMPnzbsryAGVxsQ_iKCBiA2fuxbQ6xQ&oe=6988442E
1408233840961663,https://www.facebook.com/ads/library/?id=1408233840961663,"Jan 12, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/610752853_1362864678415108_5658966118023880102_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9ce3S2x4ZCoQ7kNvwGVmYK1&_nc_oc=AdnoLv82D9nBilC7cIu_XTvfHu7q18O8kxQuIP8PlBMIYLQoYbrRs-jkMbcn8WRIh7g&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvVVmCFQZrhAfpQYEmr72z4-bS2TuTo_DIebE-WByEvTQ&oe=69884FAA
1420915586351110,https://www.facebook.com/ads/library/?id=1420915586351110,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
1425591361932286,https://www.facebook.com/ads/library/?id=1425591361932286,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
1615364836253895,https://www.facebook.com/ads/library/?id=1615364836253895,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
2916014098597717,https://www.facebook.com/ads/library/?id=2916014098597717,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
1225711229050123,https://www.facebook.com/ads/library/?id=1225711229050123,"Feb 3, 2026 · Total active time 13 hrs",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/622551951_931743682720413_8501288863437750593_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=zGWhh5JQM4EQ7kNvwH2vmJK&_nc_oc=AdlB3b-F_4frZewdDvx-7hJBBd772IASbnYUXSDtssjV8cznKWmKb1v86ldE7YQ-ga4&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfuiupXwz5sqGaEA0XtWjTfTsaGyCFntcAvSg84OmFA5hQ&oe=69884A2C
1390399082876870,https://www.facebook.com/ads/library/?id=1390399082876870,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
1605707697130090,https://www.facebook.com/ads/library/?id=1605707697130090,"Feb 3, 2026 · Total active time 7 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfvAQpUF23d4AZrI9PtoVeCJQw2qLPGFn1wlGlj3_iyk0w&oe=69884243
841926925550676,https://www.facebook.com/ads/library/?id=841926925550676,"Feb 3, 2026 · Total active time 9 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625058207_26092708423697928_2599162794178011758_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=GHINqIsRF-cQ7kNvwHE6AS1&_nc_oc=AdkiUvdEvW-_hxKZWyuZv8VDMI9aoG1Ys8xrFtGO8pATkBHDoLMuyPvYlWhwvop1Iyg&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_Afsm3iZPV16V9zD5ajNMVn2aXM0hzep3eqhaD5q2Z_Z_WA&oe=6988225F
4085758548331407,https://www.facebook.com/ads/library/?id=4085758548331407,"Jan 31, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/623858891_2323999974712835_2994548124088555357_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=QWi4qpKPZ0cQ7kNvwGtSMME&_nc_oc=Adkk044-DAVO8F_4hSxPErE6mH0HcY11vq2TYcwvLyn6SH9hUnZP0mC5dM3qRKzKisE&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=5C762Rw1MJZpQKOIkFDUAA&oh=00_AfspnQhjrqPFd_Y-HS2ayWqVhMS8iLFYeg8r1YikhAtRxQ&oe=69883B2D
714651451717896,https://www.facebook.com/ads/library/?id=714651451717896,"Jan 1, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/605688628_1418484949671797_3524360578293886742_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=109&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=5K8E9unV6SgQ7kNvwHp8nbr&_nc_oc=AdmOmj3gy8_uCfjz5hO1wva5mNOpnRB0ecyAKecMFTnB63n6ms0TNDh4AYZZ6jAzxZk&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_AfutEnOlbDwrD8wdthEvuB0gdz8ee4SSK261nE42xWc-Jw&oe=69882303
1851746985472728,https://www.facebook.com/ads/library/?id=1851746985472728,"Feb 3, 2026 · Total active time 7 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_Afurcx4MK17GFGddcrLm7aOOJVz440nt9stZfMpvrTe1Vw&oe=69884243
1799010180776421,https://www.facebook.com/ads/library/?id=1799010180776421,"Jan 31, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/622696192_886028804033101_2961024291594540485_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=108&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=p7gaHHFBinYQ7kNvwEqUpX-&_nc_oc=Adl2kXl2rjw9v_qNjp798LaRqv9D_Mh4arwElMpkrHKkxWsDfGpI5pJFaEa4vK5f-dc&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_AfuSMrc-nLGIiVHa1BMme9plgIaFOvjNhyrO4DnI6HOJWw&oe=6988213E
1380770112977142,https://www.facebook.com/ads/library/?id=1380770112977142,"Jan 23, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/610752853_1362864678415108_5658966118023880102_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9ce3S2x4ZCoQ7kNvwGVmYK1&_nc_oc=AdnoLv82D9nBilC7cIu_XTvfHu7q18O8kxQuIP8PlBMIYLQoYbrRs-jkMbcn8WRIh7g&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_Afu19OuUVyzfRBBal_zKz-CgiSDRZnKes31sjts49qGjeA&oe=69884FAA
1432365845257392,https://www.facebook.com/ads/library/?id=1432365845257392,"Jan 30, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/610752853_1362864678415108_5658966118023880102_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=9ce3S2x4ZCoQ7kNvwGVmYK1&_nc_oc=AdnoLv82D9nBilC7cIu_XTvfHu7q18O8kxQuIP8PlBMIYLQoYbrRs-jkMbcn8WRIh7g&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_Afu19OuUVyzfRBBal_zKz-CgiSDRZnKes31sjts49qGjeA&oe=69884FAA
25818902747722191,https://www.facebook.com/ads/library/?id=25818902747722191,"Jan 30, 2026",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/619574769_1555589139061138_4920451675700789126_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=107&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=AVY7iRtBrsgQ7kNvwGdMtRv&_nc_oc=AdmS7fTJIPlEzynmcSAUdGO4RzSzxLng0Xo73b-rxu3IAWYxkxS9acEGyjU9_Ka7FI4&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_Afv8WQOVfYvMZjtPeNBN1aFJXntY58lwAlnDLImO_GUdiQ&oe=69883B63
1915832472642923,https://www.facebook.com/ads/library/?id=1915832472642923,"Jan 29, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/623288584_1911486649459452_1579823277790721659_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=7dbaev-VIqkQ7kNvwHaqTX_&_nc_oc=Adm1U1haNSZJs5lH89PUvgx1WSPgWsQaxRpbYDjVzVRu-M2-ehcDeO_gCVfmain7Lac&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_AftgQVYd5O1DUkmTtEnesmIM9KXwM3BQMQ77JqUsZjBd4A&oe=6988328E
2195522514588109,https://www.facebook.com/ads/library/?id=2195522514588109,"Feb 3, 2026 · Total active time 7 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_Afurcx4MK17GFGddcrLm7aOOJVz440nt9stZfMpvrTe1Vw&oe=69884243
1443829583984755,https://www.facebook.com/ads/library/?id=1443829583984755,"Feb 3, 2026 · Total active time 9 hrs",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/627013703_748402124636168_1791856597205360538_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=FlfM9N1sYOYQ7kNvwFj0TIn&_nc_oc=Adm_v8P5J2Fe2Y74Vxmvx5V1pb1dHrKilKEMcs1k8Pfs2DUXa2GIYxQRKj2DoDXYi0s&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_AfvckouEvyRs-iN9oJPKKXXZnJZn-wO07d4ihjqYcGUNng&oe=69882844
26075461012070754,https://www.facebook.com/ads/library/?id=26075461012070754,"Feb 3, 2026 · Total active time 9 hrs",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/624941018_2117463432423936_643459935777962305_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=105&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ukJqKzTmyz4Q7kNvwF7E4S-&_nc_oc=Adm50j6b3G7oQELWsXqoRfmiRRXV7OlSyWjji35AXPvogeVnpklJ-VcLL1bNezVxGaE&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=g97HNTSiFbLTV2b4CmaYHQ&oh=00_AftDBzt31Cu_Ow7vgjyO8hCEYovRyBf5_E9jvPyFA8hfQQ&oe=69882D6B
870930225915829,https://www.facebook.com/ads/library/?id=870930225915829,"Feb 2, 2026",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/627637666_908389071644910_3348304500253751044_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=103&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=WHCeJPISvq4Q7kNvwEVVCnh&_nc_oc=AdmzXreF_jwqBIO0mZK4sSPugJpfDR3WcWWTBqpnupEdo4J8Feo3MakMM49QvfJgz-s&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_AfuPLd7b3J5h7YtZ8xJKO-6bxg73_tyn6_thT20X-5simg&oe=6988306A
1243193671027051,https://www.facebook.com/ads/library/?id=1243193671027051,"Feb 3, 2026 · Total active time 9 hrs",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/627013703_748402124636168_1791856597205360538_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=110&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=FlfM9N1sYOYQ7kNvwFj0TIn&_nc_oc=Adm_v8P5J2Fe2Y74Vxmvx5V1pb1dHrKilKEMcs1k8Pfs2DUXa2GIYxQRKj2DoDXYi0s&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_AfsjtPOuQ9x2E8hQCc7N4nTRHxg3i1Svled6fLURACzuuA&oe=69882844
1532159591193441,https://www.facebook.com/ads/library/?id=1532159591193441,"Feb 3, 2026 · Total active time 13 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/619088344_1453660003433866_4263160180096683353_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=ebPR1NAVWJMQ7kNvwE71z66&_nc_oc=Adm-U6vLUFQ7yXhDQKMkWEEgzluhvwiDzk7IeyXrtoxoPKo3TDrtD1S-BhUYpjsR66E&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_Afsqvm7ATb8YItPI-kgSslDFTbXEh88uHHJSL_KaGUVcag&oe=69881EC4
1517725032664804,https://www.facebook.com/ads/library/?id=1517725032664804,"Jan 29, 2026",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/624541428_1059717273014358_4931558866980863440_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=101&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=dkkMpfxnDwAQ7kNvwGc6fEB&_nc_oc=AdkFx6Je_P86ii9PalKtcfPyANkbcOJBUAyd02pniuInZcK-piYaRZdFJKVC1jNzpfY&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_AfuAPj5lNtVQpXrRXQO-dCE-2KM-hFEHEJAt66vdeOG5zA&oe=69882AE7
1442910197350607,https://www.facebook.com/ads/library/?id=1442910197350607,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_Afue6UmqyiH5vQHLcXV4FijBh_N5xwRxyJ1wM6CVnaAK7Q&oe=69884243
1469618038124760,https://www.facebook.com/ads/library/?id=1469618038124760,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_Afue6UmqyiH5vQHLcXV4FijBh_N5xwRxyJ1wM6CVnaAK7Q&oe=69884243
1786392135373042,https://www.facebook.com/ads/library/?id=1786392135373042,"Feb 3, 2026 · Total active time 5 hrs",​,Low impression count Platforms Impressions: <100 EU transparency Open Dropdown,https://scontent.fjrs4-1.fna.fbcdn.net/v/t39.35426-6/625500669_2002961547233096_7202674719787786067_n.jpg?stp=dst-jpg_s60x60_tt6&_nc_cat=104&ccb=1-7&_nc_sid=c53f8f&_nc_ohc=a2qYR5UHoP8Q7kNvwFFsodb&_nc_oc=AdkJwTP5nbFjhdAkr730PRwesKOXiq88-dslPpQqacINu0DMPl0VibZpnz3uCkQHxXI&_nc_zt=14&_nc_ht=scontent.fjrs4-1.fna&_nc_gid=36pRMLHOPRtVPolMMLIidw&oh=00_Afue6UmqyiH5vQHLcXV4FijBh_N5xwRxyJ1wM6CVnaAK7Q&oe=69884243
